step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
10,PAYMENT,834.64,C1459641949,17722.0,16887.36,M1853867369,0.0,0.0
10,PAYMENT,4440.06,C1867447326,16887.36,12447.29,M922524819,0.0,0.0
10,PAYMENT,7947.83,C1675353767,12447.29,4499.46,M1939807032,0.0,0.0
10,PAYMENT,822.46,C1797891929,52872.0,52049.54,M971220651,0.0,0.0
10,PAYMENT,2522.13,C82864598,2084.0,0.0,M264107179,0.0,0.0
10,CASH_OUT,44673.22,C688425322,21093.0,0.0,C31789747,829434.34,1632160.69
10,TRANSFER,1409807.88,C234533918,44492.43,0.0,C1350789239,6757429.04,8629955.83
10,CASH_OUT,251774.15,C180601518,0.0,0.0,C1035781898,316668.66,230298.86
10,CASH_OUT,17319.73,C1782282225,0.0,0.0,C188513397,462272.25,538557.9
10,CASH_OUT,119066.57,C127266821,0.0,0.0,C164232180,849891.5,968958.07
10,CASH_OUT,35421.94,C1603792557,0.0,0.0,C730758992,58917.49,56616.87
10,CASH_OUT,19795.99,C1263894851,19224.0,0.0,C786829406,8966.0,28761.99
10,CASH_IN,7042.21,C2061562663,17588.0,24630.21,C1259732390,0.0,0.0
10,CASH_IN,361489.82,C1381839270,137678.0,499167.82,C1060227137,0.0,0.0
10,CASH_OUT,479654.76,C845107142,52391.0,0.0,C1128238842,2625075.16,3104729.92
10,CASH_OUT,50532.1,C1441238871,249016.0,198483.9,C1863854659,54789.72,271186.36
10,PAYMENT,10970.38,C685975303,30360.0,19389.62,M319349692,0.0,0.0
10,CASH_OUT,379471.01,C1541517156,865981.19,486510.18,C1822874454,0.0,379471.01
10,PAYMENT,13637.23,C848629368,486510.18,472872.95,M67099698,0.0,0.0
10,PAYMENT,6721.62,C1463732978,472872.95,466151.33,M32687614,0.0,0.0
10,CASH_OUT,44135.5,C453967222,832.0,0.0,C1271258827,33549.0,108645.96
10,CASH_IN,94993.58,C1726856297,11635.0,106628.58,C576860953,482064.17,436770.12
10,CASH_OUT,35278.81,C1202029340,92608.0,57329.19,C1778404446,1108459.14,1575936.44
10,PAYMENT,2695.88,C1349477155,20001.17,17305.29,M1013367061,0.0,0.0
10,PAYMENT,24633.77,C929246212,17305.29,0.0,M1555424407,0.0,0.0
10,PAYMENT,6998.33,C2011755097,0.0,0.0,M2097998808,0.0,0.0
10,CASH_OUT,193489.09,C1403120497,98314.0,0.0,C1570256460,20353149.22,21154408.4
10,CASH_OUT,393832.3,C541277390,17504.0,0.0,C1111747867,6257759.58,7059993.73
10,CASH_IN,669397.3,C277440677,210059.0,879456.3,C2106496048,204702.07,0.0
10,PAYMENT,25300.17,C180425543,20333.0,0.0,M1458014989,0.0,0.0
10,CASH_IN,185588.46,C1878751315,687955.35,873543.8,C1321640594,1549115.8,1363527.34
10,CASH_OUT,14875.14,C879556937,873543.8,858668.66,C1332693814,213514.5,340533.77
10,PAYMENT,21662.06,C909479848,900.0,0.0,M1549849984,0.0,0.0
10,PAYMENT,23853.04,C1760368575,0.0,0.0,M991432026,0.0,0.0
10,PAYMENT,5621.82,C566922590,3839.0,0.0,M2078048306,0.0,0.0
10,TRANSFER,1551184.55,C2072784921,793103.0,0.0,C1646731477,2798760.5,4695993.23
10,CASH_OUT,538740.7,C364783,295586.35,0.0,C1842214283,40731.47,663603.7
10,PAYMENT,19402.47,C1968201164,0.0,0.0,M1779605060,0.0,0.0
10,CASH_OUT,410493.52,C1879341031,118231.22,0.0,C1373478172,9562.0,826827.79
10,TRANSFER,367933.69,C1546257376,0.0,0.0,C1402042164,1580145.68,1501087.2
10,CASH_IN,95002.99,C727944084,70486.0,165488.99,C977214343,0.0,0.0
10,CASH_OUT,97228.05,C1442693122,1645.0,0.0,C1694636980,0.0,97228.05
10,CASH_OUT,179772.51,C110439957,152741.0,0.0,C1733234480,4177499.29,5704443.65
10,CASH_IN,172483.79,C179050532,78219.0,250702.79,C805814824,10482535.64,11245391.3
10,PAYMENT,4019.2,C1025773006,111.0,0.0,M115488696,0.0,0.0
10,CASH_IN,57044.07,C698893559,20882.0,77926.07,C1766597604,1150124.55,1426535.25
10,TRANSFER,1504990.32,C1135547614,101723.0,0.0,C1733581655,42357.61,1541968.86
10,CASH_OUT,361670.78,C1584933656,1480.0,0.0,C1822641418,0.0,399854.88
10,CASH_OUT,571744.65,C1236310168,101267.0,0.0,C200785834,0.0,571744.65
10,PAYMENT,4813.51,C575988389,0.0,0.0,M426118101,0.0,0.0
10,PAYMENT,468.93,C106545930,9056.0,8587.07,M1273032449,0.0,0.0
10,CASH_OUT,155388.32,C1311014162,465.0,0.0,C493850886,55380.09,289915.0
10,PAYMENT,7499.09,C1731588000,5037.0,0.0,M800862687,0.0,0.0
10,CASH_OUT,211625.98,C1676172238,0.0,0.0,C89237682,294872.08,506498.06
10,CASH_OUT,159799.51,C239695436,9042.0,0.0,C1801307997,4875.66,279702.81
10,PAYMENT,6084.95,C1187631306,58199.0,52114.05,M146092805,0.0,0.0
10,PAYMENT,10121.75,C698499062,1169598.67,1159476.92,M1813825432,0.0,0.0
10,PAYMENT,17161.45,C1692079441,1159476.92,1142315.47,M1171730388,0.0,0.0
10,PAYMENT,10178.07,C2100491543,410825.0,400646.93,M1998114094,0.0,0.0
10,CASH_OUT,512024.65,C1272266497,192084.0,0.0,C456631518,10169.12,522193.77
10,CASH_OUT,48480.5,C931139616,112537.0,64056.5,C1566789241,9039568.4,9061320.18
10,CASH_IN,32835.89,C1567674762,49801.0,82636.89,C468608239,0.0,0.0
10,PAYMENT,25261.45,C1815086775,15841.0,0.0,M251592967,0.0,0.0
10,CASH_IN,240618.51,C961090024,14384.0,255002.51,C358839398,10020.0,0.0
10,PAYMENT,2475.13,C1659796426,63596.0,61120.87,M243784862,0.0,0.0
10,CASH_IN,173848.81,C2022048624,0.0,173848.81,C1971640037,197970.42,24121.61
10,TRANSFER,1988271.43,C162634713,173848.81,0.0,C1195378184,6614077.41,8671976.24
10,TRANSFER,893565.16,C403738894,0.0,0.0,C465499079,10076889.39,10970454.55
10,TRANSFER,692325.29,C683924926,0.0,0.0,C974088986,1637697.7,4120580.18
10,TRANSFER,570658.47,C1612109397,0.0,0.0,C2089985768,1337228.21,2461777.79
10,TRANSFER,119271.16,C1702688477,0.0,0.0,C2061011390,6686146.21,7038680.1
10,TRANSFER,755975.49,C2037945245,0.0,0.0,C831467165,9375975.7,10564985.47
10,TRANSFER,1774850.56,C1340120865,0.0,0.0,C1137371968,4617876.05,6392871.31
10,TRANSFER,437516.18,C420633846,0.0,0.0,C1677262317,845671.55,1283187.73
10,TRANSFER,635976.48,C467311383,0.0,0.0,C1701706347,18131673.7,18767650.19
10,TRANSFER,506838.03,C646125450,0.0,0.0,C1407472437,634326.19,1141164.22
10,TRANSFER,237301.46,C1834065388,0.0,0.0,C711248671,3450331.69,3687633.15
10,TRANSFER,29950.7,C1722784092,0.0,0.0,C1248010420,118242.86,0.0
10,TRANSFER,516155.9,C702719165,0.0,0.0,C1269283129,5670302.53,6829021.69
10,TRANSFER,490029.63,C400804172,0.0,0.0,C460968607,1413546.25,0.0
10,TRANSFER,488508.33,C1983682721,0.0,0.0,C2011886624,1020806.07,1509314.4
10,TRANSFER,34986.19,C1824758339,0.0,0.0,C214850275,2632094.13,2852865.55
10,CASH_OUT,36104.37,C1354243114,63734.0,27629.63,C1940468066,59505.36,95609.73
10,CASH_OUT,27826.86,C1503135448,54905.0,27078.14,C1135145478,0.0,505136.24
10,CASH_OUT,9217.19,C1265853658,288.0,0.0,C1926283119,0.0,9217.19
10,PAYMENT,13267.86,C991100533,81220.71,67952.85,M727444593,0.0,0.0
10,CASH_OUT,368687.12,C845971716,67952.85,0.0,C1485737116,716183.8,939285.75
10,PAYMENT,24689.76,C1659467303,30083.0,5393.24,M1319423321,0.0,0.0
10,CASH_OUT,62004.53,C979929240,530106.0,468101.47,C93880012,0.0,62004.53
10,CASH_OUT,281647.42,C1826245232,14098.0,0.0,C1398181475,1395268.9,0.0
10,PAYMENT,13304.09,C1168851330,5742.0,0.0,M764252779,0.0,0.0
10,PAYMENT,2031.31,C1407185674,100287.0,98255.69,M1835580107,0.0,0.0
10,CASH_IN,37298.89,C1917862325,22172.0,59470.89,C414892607,0.0,0.0
10,TRANSFER,1264023.81,C856656734,59470.89,0.0,C1401721023,4366951.71,5630975.52
10,CASH_OUT,560332.48,C535067030,107407.0,0.0,C1860173439,79903.0,266679.99
10,CASH_IN,341772.7,C930227779,6979.0,348751.7,C57837795,0.0,277504.17
10,CASH_OUT,629771.08,C1197446385,348751.7,0.0,C754244871,10696586.4,11326357.48
10,CASH_OUT,449124.19,C147173951,0.0,0.0,C1194066750,4448142.74,4748722.49
10,CASH_IN,18471.2,C886129272,160571.0,179042.2,C988705496,0.0,0.0
10,CASH_OUT,165255.14,C305605279,24845.0,0.0,C439704329,156719.71,321974.85
10,CASH_IN,286847.02,C695520308,0.0,286847.02,C158876320,3212257.91,2891607.91
10,CASH_IN,136204.8,C210093935,286847.02,423051.82,C549277650,1588355.79,1452150.99
10,CASH_IN,12876.71,C846824965,423051.82,435928.52,C1557421679,416392.81,1143130.85
10,CASH_IN,251654.39,C431042823,435928.52,687582.91,C1120630359,368299.76,0.0
10,CASH_IN,333455.28,C380328809,687582.91,1021038.19,C1635207173,17123281.86,16361947.09
10,CASH_IN,205567.34,C876038252,1021038.19,1226605.52,C654996410,1690658.47,1485091.13
10,CASH_IN,290057.88,C1249950017,1226605.52,1516663.4,C618018140,794764.37,690094.95
10,CASH_IN,246299.84,C1521057823,1516663.4,1762963.24,C1025354079,459546.77,530952.42
10,CASH_IN,164674.54,C370534448,1762963.24,1927637.78,C1289453529,7434244.67,7983371.57
10,CASH_IN,189484.21,C409970358,1927637.78,2117121.99,C643474284,296827.87,107343.66
10,CASH_IN,43197.62,C1466584651,2117121.99,2160319.61,C1533936166,137237.67,94040.05
10,CASH_IN,14515.86,C1104512449,2160319.61,2174835.47,C422007654,1254459.57,1949723.1
10,CASH_IN,5034.02,C2025365923,2174835.47,2179869.49,C731537624,287048.0,110942.5
10,CASH_IN,583683.31,C487059988,2179869.49,2763552.79,C2007792854,1310922.41,1521471.77
10,CASH_IN,16247.4,C412811241,2763552.79,2779800.19,C1692772446,62126.59,45879.19
10,CASH_IN,147812.51,C1963760310,2779800.19,2927612.7,C1044472558,539388.5,391575.99
10,CASH_IN,194018.26,C1216645133,2927612.7,3121630.96,C1846147815,285914.87,91896.61
10,CASH_IN,1836.27,C1781617755,3121630.96,3123467.23,C246109387,253435.34,0.0
10,CASH_IN,337138.47,C622566211,3123467.23,3460605.7,C1007717381,4371417.54,4034279.06
10,CASH_IN,203983.25,C877886588,3460605.7,3664588.95,C938993659,291053.72,0.0
10,CASH_IN,415767.12,C1484480027,3664588.95,4080356.08,C495641626,523017.45,161471.17
10,CASH_IN,84216.31,C948460227,4080356.08,4164572.39,C13627188,466245.85,448356.56
10,CASH_IN,433556.78,C1093668626,4164572.39,4598129.17,C1882789841,1986290.21,0.0
10,CASH_IN,56479.59,C1848589268,4598129.17,4654608.76,C305259590,3980347.44,4503564.37
10,CASH_IN,295280.74,C1822833548,4654608.76,4949889.5,C807247901,1772271.88,1365287.13
10,CASH_IN,228202.4,C369240729,4949889.5,5178091.9,C3743274,385388.41,157186.02
10,CASH_IN,222776.84,C1460400084,5178091.9,5400868.73,C214968809,2287349.46,2064572.62
10,CASH_IN,34744.39,C1089314682,5400868.73,5435613.13,C1366015356,44897.21,565344.64
10,CASH_IN,8836.24,C499820208,5435613.13,5444449.37,C1298147262,1152756.95,1153566.32
10,CASH_IN,11219.81,C437977458,5444449.37,5455669.19,C444519518,153419.94,142200.13
10,CASH_IN,108476.99,C317077674,5455669.19,5564146.17,C992707208,2129199.55,1295585.42
10,CASH_IN,205670.87,C1046246339,5564146.17,5769817.05,C574367055,586400.64,1034383.06
10,CASH_IN,169427.62,C1986768286,5769817.05,5939244.67,C225930750,900816.04,610955.63
10,CASH_IN,410719.67,C884552368,5939244.67,6349964.34,C1924357893,1176830.9,1136854.19
10,CASH_OUT,156380.66,C389644261,153756.0,0.0,C1067076115,0.0,296305.66
10,PAYMENT,617.47,C1244054698,360977.71,360360.24,M1636472621,0.0,0.0
10,PAYMENT,3220.25,C475731230,360360.24,357140.0,M1086424871,0.0,0.0
10,CASH_OUT,255946.4,C1019090945,37417.0,0.0,C987883865,0.0,414410.11
10,PAYMENT,38515.17,C154719044,0.0,0.0,M1292883096,0.0,0.0
10,CASH_IN,21723.6,C29072033,2661.0,24384.6,C1344545573,0.0,0.0
10,PAYMENT,30701.63,C1292498055,42221.0,11519.37,M48544913,0.0,0.0
10,PAYMENT,11225.1,C830214977,11519.37,294.27,M1825569117,0.0,0.0
10,TRANSFER,385365.41,C1860212111,791.0,0.0,C849444727,0.0,385365.41
10,TRANSFER,2065849.27,C1229438198,46129.0,0.0,C913843316,51443.0,1776606.43
10,CASH_OUT,62630.65,C418400388,109718.0,47087.35,C1462437744,0.0,62630.65
10,CASH_IN,36903.93,C199647190,69515.0,106418.93,C1032200697,618247.87,801001.64
10,CASH_OUT,473317.54,C1631649736,20768.0,0.0,C334002770,0.0,736621.86
10,CASH_IN,131286.0,C362041114,161662.0,292948.0,C375808399,112594.71,0.0
10,PAYMENT,2644.31,C263881028,10766.0,8121.69,M916158346,0.0,0.0
10,PAYMENT,11057.14,C1354985518,437124.27,426067.13,M1729632691,0.0,0.0
10,CASH_OUT,71325.35,C1014174901,426067.13,354741.78,C1337720486,639744.42,711069.78
10,CASH_IN,501349.13,C1371083670,70557.0,571906.13,C298092697,0.0,0.0
10,PAYMENT,7993.41,C439372687,30876.0,22882.59,M1036131579,0.0,0.0
10,CASH_OUT,92183.14,C430993738,347.0,0.0,C1559037239,0.0,251623.44
10,CASH_OUT,181851.5,C9233481,106729.0,0.0,C277823336,467762.48,516522.4
10,PAYMENT,6639.29,C410561508,1961076.8,1954437.51,M896551380,0.0,0.0
10,PAYMENT,14262.18,C793793553,1954437.51,1940175.32,M1209619230,0.0,0.0
10,PAYMENT,2613.66,C367257202,829165.42,826551.76,M577385459,0.0,0.0
10,PAYMENT,2334.12,C255265651,826551.76,824217.64,M229910568,0.0,0.0
10,PAYMENT,2541.15,C124686234,21730.0,19188.85,M1953026351,0.0,0.0
10,CASH_OUT,40550.67,C1135816770,19188.85,0.0,C170133906,85743.64,126294.31
10,PAYMENT,5087.97,C1877648756,19946.0,14858.03,M478934348,0.0,0.0
10,PAYMENT,9873.39,C785952347,14858.03,4984.64,M1949547234,0.0,0.0
10,PAYMENT,11165.3,C1313366037,110098.0,98932.7,M229301509,0.0,0.0
10,CASH_OUT,17939.36,C1726681245,100357.0,82417.64,C651049041,0.0,17939.36
10,TRANSFER,1819920.5,C258363912,190.0,0.0,C1854117293,660.02,2032434.31
10,CASH_OUT,6230.18,C35902265,49532.0,43301.82,C1489219444,915045.95,469718.5
10,CASH_IN,166103.12,C1505387661,956.0,167059.12,C902020892,0.0,0.0
10,CASH_OUT,375253.05,C1743513823,339851.0,0.0,C222764507,582677.76,869432.15
10,CASH_OUT,196225.2,C1512050744,20093.0,0.0,C675064049,11354.0,464889.72
10,CASH_IN,231613.53,C1183230558,61672.0,293285.53,C728862519,0.0,0.0
10,PAYMENT,9418.99,C1276256271,234817.0,225398.01,M1946649666,0.0,0.0
10,PAYMENT,2478.32,C779942698,11417.0,8938.68,M1566269665,0.0,0.0
10,CASH_OUT,364227.93,C1319197,1008.0,0.0,C479161446,82391.32,446619.25
10,PAYMENT,10069.91,C1215926473,0.0,0.0,M26580807,0.0,0.0
10,PAYMENT,9824.59,C122659836,0.0,0.0,M653420225,0.0,0.0
10,PAYMENT,6562.87,C579421454,0.0,0.0,M252432823,0.0,0.0
10,PAYMENT,2750.01,C1973535721,0.0,0.0,M1087404018,0.0,0.0
10,PAYMENT,16528.32,C681176019,0.0,0.0,M2035159326,0.0,0.0
10,PAYMENT,7684.84,C34290517,0.0,0.0,M1101509377,0.0,0.0
10,PAYMENT,6486.46,C638001045,0.0,0.0,M793259178,0.0,0.0
10,TRANSFER,3244949.71,C1958898565,32176.0,0.0,C1638345617,2143393.5,5217802.42
10,PAYMENT,3602.32,C134341031,51611.0,48008.68,M375700613,0.0,0.0
10,PAYMENT,9948.91,C2015883167,48008.68,38059.77,M534658397,0.0,0.0
10,PAYMENT,16253.69,C408284120,45897.0,29643.31,M736554179,0.0,0.0
10,PAYMENT,19947.46,C1828369719,29643.31,9695.84,M35670304,0.0,0.0
10,CASH_IN,192469.63,C891054487,117070.0,309539.63,C675358222,46814.83,359951.2
10,CASH_IN,400856.94,C687872771,50145.0,451001.94,C832986589,0.0,339985.11
10,CASH_OUT,151545.0,C275402777,514774.01,363229.01,C813438075,0.0,101519.21
10,PAYMENT,16142.81,C268657277,363229.01,347086.2,M1183183163,0.0,0.0
10,CASH_OUT,245498.33,C1878270699,181466.0,0.0,C307650446,0.0,245498.33
10,CASH_OUT,243565.37,C769412500,441.0,0.0,C1328465970,164198.14,407763.51
10,PAYMENT,27104.32,C642241240,0.0,0.0,M1327686402,0.0,0.0
10,PAYMENT,24154.11,C26174327,0.0,0.0,M1324363327,0.0,0.0
10,PAYMENT,19622.75,C1455023147,0.0,0.0,M240858893,0.0,0.0
10,CASH_OUT,34667.32,C1949661546,21091.0,0.0,C533475466,426340.27,461007.6
10,PAYMENT,6122.9,C997928965,831.0,0.0,M586814461,0.0,0.0
10,PAYMENT,27623.11,C1976478704,10684.0,0.0,M711942666,0.0,0.0
10,PAYMENT,13806.85,C1215730778,1417.0,0.0,M987824978,0.0,0.0
10,CASH_OUT,205580.92,C988851925,249.0,0.0,C2033654379,0.0,1333135.97
10,CASH_OUT,69161.91,C1801381043,11362.0,0.0,C526035976,348309.85,410900.51
10,PAYMENT,21482.85,C393636294,63.0,0.0,M624886761,0.0,0.0
10,CASH_OUT,139627.54,C436639645,19610.0,0.0,C751898640,26452.0,166079.54
10,PAYMENT,4953.82,C107057938,0.0,0.0,M587067969,0.0,0.0
10,PAYMENT,5102.94,C2139131324,31538.0,26435.06,M1360287662,0.0,0.0
10,PAYMENT,10464.87,C1541912477,11492.0,1027.13,M382024026,0.0,0.0
10,CASH_OUT,76091.7,C1842588499,830369.18,754277.48,C1238739669,4528890.16,4290247.78
10,PAYMENT,18749.5,C503916640,754277.48,735527.98,M2025074531,0.0,0.0
10,PAYMENT,567.87,C1191499462,210335.0,209767.13,M930964550,0.0,0.0
10,CASH_OUT,416636.99,C1616908513,27047.0,0.0,C345679794,629382.22,1211224.49
10,CASH_IN,197753.95,C972485817,540405.97,738159.92,C988582803,124979.68,0.0
10,CASH_OUT,35601.23,C1478866855,738159.92,702558.69,C1361864867,575955.72,611556.96
10,PAYMENT,4188.73,C69642161,21063.0,16874.27,M1679902924,0.0,0.0
10,CASH_IN,363782.05,C1786522573,82683.0,446465.05,C522632546,2652558.55,2477913.64
10,PAYMENT,8010.32,C521220522,204424.0,196413.68,M784013014,0.0,0.0
10,TRANSFER,2096171.87,C1085431013,4589.0,0.0,C286244216,378634.92,1527683.68
10,PAYMENT,5588.32,C1260074365,271718.0,266129.68,M1569837525,0.0,0.0
10,CASH_OUT,24397.44,C728391959,4768.0,0.0,C1325034328,24899.0,19726.02
10,CASH_OUT,382976.38,C2045593067,144522.0,0.0,C33524623,2642586.36,5104588.13
10,CASH_IN,389855.72,C1800353654,50713.0,440568.72,C1050758685,21046.61,0.0
10,CASH_OUT,175362.12,C939740339,57643.0,0.0,C2141373585,0.0,175362.12
10,CASH_OUT,107695.13,C1075437693,10983.0,0.0,C229540098,13874.0,0.0
10,CASH_OUT,469601.34,C1397237640,16555.0,0.0,C1742312978,203921.86,673523.21
10,PAYMENT,2689.64,C1093557776,0.0,0.0,M1676342354,0.0,0.0
10,TRANSFER,399787.02,C1828711002,10694.0,0.0,C261489134,22591.43,653775.18
10,CASH_IN,551927.62,C2124018730,18629.0,570556.62,C149021692,0.0,0.0
10,CASH_IN,139039.23,C1307900727,448.0,139487.23,C779986957,284629.58,0.0
10,CASH_IN,205419.58,C2039008959,27262.0,232681.58,C1615443145,2635573.18,3902756.96
10,CASH_OUT,18545.48,C1790330606,21348.0,2802.52,C2048690594,61871.33,80416.8
10,CASH_OUT,236818.95,C1530910518,735.0,0.0,C1341708445,612571.43,241737.48
10,CASH_OUT,274880.28,C829989413,246573.0,0.0,C1324885855,0.0,261078.98
10,CASH_OUT,267397.22,C238714755,333595.4,66198.18,C72565662,44665.19,312062.42
10,PAYMENT,16089.97,C1449380252,66198.18,50108.21,M1941975553,0.0,0.0
10,PAYMENT,29637.93,C131977174,50108.21,20470.28,M1522958025,0.0,0.0
10,PAYMENT,24575.27,C304182052,20470.28,0.0,M1619200859,0.0,0.0
10,PAYMENT,4773.08,C155835362,0.0,0.0,M1611717684,0.0,0.0
10,PAYMENT,2803.16,C2033269569,0.0,0.0,M26226415,0.0,0.0
10,PAYMENT,9878.05,C1178690548,0.0,0.0,M542570100,0.0,0.0
10,PAYMENT,7818.25,C1355622924,0.0,0.0,M1344967084,0.0,0.0
10,PAYMENT,4488.58,C498665118,0.0,0.0,M181118475,0.0,0.0
10,CASH_IN,328633.4,C862941204,28465.58,357098.98,C1875583711,1538224.82,409359.33
10,PAYMENT,1705.66,C936124452,357098.98,355393.32,M1645501877,0.0,0.0
10,PAYMENT,3766.14,C901272578,51152.0,47385.86,M2099211633,0.0,0.0
10,CASH_IN,125891.09,C730116086,446.0,126337.09,C280226418,455126.72,329235.63
10,CASH_OUT,381955.99,C1807591110,32950.0,0.0,C2060716124,321274.32,944948.21
10,PAYMENT,18207.81,C475195383,91606.46,73398.65,M446723561,0.0,0.0
10,PAYMENT,36181.8,C341148244,73398.65,37216.86,M316181902,0.0,0.0
10,PAYMENT,7848.87,C423538045,37216.86,29367.99,M11050126,0.0,0.0
10,TRANSFER,705051.71,C953674221,11889.0,0.0,C1251600325,1420200.51,2125252.21
10,TRANSFER,1432113.22,C1849014148,95193.0,0.0,C2138402951,0.0,1433641.13
10,CASH_OUT,749308.59,C42777210,9961.0,0.0,C1841891797,124104.27,1263682.2
10,CASH_OUT,28522.92,C1174673993,42354.0,13831.08,C1566849174,444015.08,475635.97
10,CASH_IN,58159.08,C1100684261,20512.0,78671.08,C2094260442,180598.71,380230.45
10,PAYMENT,5886.59,C38870469,47186.0,41299.41,M1701394591,0.0,0.0
10,PAYMENT,14264.41,C56205353,1242.0,0.0,M436524948,0.0,0.0
10,CASH_OUT,162876.76,C280059428,10097.0,0.0,C2000385521,68305.03,231181.78
10,PAYMENT,12798.8,C1018179949,51726.0,38927.2,M1915131450,0.0,0.0
10,CASH_OUT,287306.39,C1319262109,199029.0,0.0,C1851914880,142109.44,10941.71
10,PAYMENT,12953.99,C1417175059,203074.0,190120.01,M1769871528,0.0,0.0
10,CASH_OUT,45958.4,C800052475,1598.0,0.0,C1886635568,0.0,488137.3
10,CASH_IN,233224.29,C1944936492,50778.0,284002.29,C1984112243,168.0,4017.71
10,CASH_OUT,356879.7,C1686306490,5775.0,0.0,C1445073744,0.0,356879.7
10,PAYMENT,22842.35,C2099249626,0.0,0.0,M754522761,0.0,0.0
10,PAYMENT,4553.28,C881718074,1341.0,0.0,M1191820351,0.0,0.0
10,CASH_OUT,363474.67,C987384789,19622.0,0.0,C1914833609,53978.44,650488.8
10,PAYMENT,2038.33,C1578312533,43248.0,41209.67,M98312078,0.0,0.0
10,PAYMENT,15886.2,C255763278,21692.0,5805.8,M1741870495,0.0,0.0
10,CASH_OUT,236899.94,C538725307,18605.11,0.0,C6075117,0.0,236899.94
10,CASH_OUT,137840.79,C1163460697,0.0,0.0,C1421330107,799600.11,937440.9
10,PAYMENT,13469.1,C1057488751,21535.0,8065.9,M1309190973,0.0,0.0
10,CASH_OUT,319177.61,C210464980,140965.38,0.0,C744657759,149024.0,428781.65
10,CASH_OUT,621886.32,C22934228,0.0,0.0,C932796396,7639616.5,8625979.92
10,CASH_OUT,267880.71,C27363607,20278.0,0.0,C111870948,0.0,0.0
10,CASH_OUT,166626.28,C184261469,0.0,0.0,C324008649,459099.2,625725.48
10,PAYMENT,28172.07,C1562461958,11670.0,0.0,M855950628,0.0,0.0
10,PAYMENT,16453.2,C1054874466,0.0,0.0,M1746357904,0.0,0.0
10,PAYMENT,23976.44,C1071201763,49772.0,25795.56,M719450841,0.0,0.0
10,CASH_OUT,56010.6,C350537708,22945.0,0.0,C1704466279,0.0,0.0
10,TRANSFER,919864.6,C1188390958,69307.0,0.0,C545374823,345167.85,1265032.44
10,CASH_OUT,487982.35,C806712114,39976.0,0.0,C1920340239,1754626.94,2437044.15
10,CASH_OUT,164830.69,C356985043,172259.21,7428.53,C723981114,0.0,259602.51
10,CASH_OUT,291285.23,C665732656,7428.53,0.0,C1610505085,370359.17,874414.85
10,PAYMENT,5632.84,C1255661299,96676.0,91043.16,M1363196024,0.0,0.0
10,CASH_OUT,50339.11,C2112684851,12640.0,0.0,C152850355,153.0,50492.11
10,CASH_OUT,165292.25,C682050936,23696.0,0.0,C1062791125,141040.13,590169.32
10,PAYMENT,14104.92,C1551050457,80088.35,65983.42,M145016407,0.0,0.0
10,CASH_IN,132208.04,C499497195,65983.42,198191.47,C1133193882,133297.16,0.0
10,CASH_IN,310129.54,C257667758,198191.47,508321.01,C1728410642,542087.23,306266.83
10,CASH_IN,71140.36,C1247484018,508321.01,579461.36,C113893574,4087639.64,3668694.21
10,CASH_IN,31209.87,C1684273424,579461.36,610671.23,C367737667,42024.0,10814.13
10,CASH_IN,51751.74,C1414596503,610671.23,662422.97,C1808263951,91312.02,39560.29
10,CASH_IN,124571.99,C105714033,662422.97,786994.96,C122002260,170940.0,0.0
10,CASH_IN,157793.21,C340197698,786994.96,944788.17,C871995390,409394.79,251601.58
10,CASH_IN,125908.24,C1863827875,944788.17,1070696.41,C2016464747,824287.24,1003499.39
10,CASH_IN,111704.01,C858136169,1070696.41,1182400.42,C807247901,1476991.14,1365287.13
10,CASH_IN,193347.46,C1569605605,1182400.42,1375747.88,C1864548849,341911.07,401261.43
10,CASH_IN,177645.86,C1903104007,1375747.88,1553393.74,C426784026,1852562.93,1674917.08
10,CASH_IN,303823.72,C547671376,1553393.74,1857217.46,C470644341,1046710.02,742886.3
10,CASH_IN,224035.78,C594692731,1857217.46,2081253.24,C1104061517,412363.07,186780.1
10,CASH_IN,210681.28,C216830111,2081253.24,2291934.53,C1402042164,1948079.37,1501087.2
10,CASH_IN,437486.57,C92952109,2291934.53,2729421.1,C996786895,3635855.16,3275688.78
10,CASH_IN,164069.2,C54707585,2729421.1,2893490.3,C1807010830,939016.88,741307.17
10,CASH_IN,274957.27,C852649472,2893490.3,3168447.57,C842174448,10841676.42,10566719.14
10,CASH_IN,238276.34,C1523736749,3168447.57,3406723.91,C183354406,4751199.22,4512922.88
10,CASH_IN,222535.39,C222195428,3406723.91,3629259.3,C205863299,1959667.74,1688687.9
10,CASH_OUT,307610.86,C415620111,60114.82,0.0,C1048855692,1456874.63,1886093.48
10,PAYMENT,16024.43,C965106545,0.0,0.0,M1889047524,0.0,0.0
10,PAYMENT,16018.37,C246389341,0.0,0.0,M951851555,0.0,0.0
10,PAYMENT,1307.13,C862622614,217307.0,215999.87,M131674540,0.0,0.0
10,CASH_OUT,16293.47,C1976974968,250021.0,233727.53,C2008913953,1791901.09,1808194.56
10,PAYMENT,797.43,C761487331,30211.0,29413.57,M1249026042,0.0,0.0
10,TRANSFER,966956.3,C82350921,29413.57,0.0,C1132709076,2170636.14,3837053.94
10,PAYMENT,4020.31,C1074354258,1013.0,0.0,M1998752759,0.0,0.0
